,Div,Date,HomeTeam,AwayTeam,AVG_FTHG,AVG_HS,AVG_HST,AVG_HF,AVG_HC,AVG_HY,AVG_HR,AVG_FTAG,AVG_AS,AVG_AST,AVG_AF,AVG_AC,AVG_AY,AVG_AR
1178,I1,2015-10-28 00:00:00,Torino,Genoa,1.9,16.6,6.1,13.2,5.7,2.0,0.2,1.2,11.2,3.9,17.8,4.8,2.5,0.4
1179,I1,2015-10-28 00:00:00,Napoli,Palermo,2.4,16.9,6.3,12.6,5.0,1.4,0.2,0.8,10.7,2.6,14.6,3.4,2.7,0.1
1180,I1,2015-10-28 00:00:00,Verona,Fiorentina,1.0,11.5,3.2,15.2,6.2,2.3,0.0,1.7,11.2,4.3,13.1,4.2,2.7,0.3
1181,I1,2015-10-28 00:00:00,Frosinone,Carpi,1.5,13.0,3.6666666666666665,17.0,5.833333333333333,2.1666666666666665,0.16666666666666666,1.0,13.166666666666666,4.166666666666667,16.833333333333332,5.833333333333333,3.0,0.16666666666666666
1182,I1,2015-10-28 00:00:00,Milan,Chievo,1.7,14.5,4.4,14.4,7.0,2.0,0.2,0.9,11.3,2.4,15.4,4.6,2.3,0.2
1183,I1,2015-10-28 00:00:00,Atalanta,Lazio,1.8,15.3,4.8,16.4,6.5,2.3,0.2,1.2,11.2,3.5,16.3,5.8,2.8,0.4
1184,I1,2015-10-27 00:00:00,Bologna,Inter,0.9,12.5,3.9,15.4,5.0,2.6,0.1,1.5,14.1,5.3,13.8,4.9,2.8,0.3
1185,I1,2015-10-25 00:00:00,Milan,Sassuolo,1.6,13.3,4.2,14.6,6.5,2.3,0.2,1.5,10.7,3.9,15.9,3.7,2.9,0.1
1186,I1,2015-10-25 00:00:00,Udinese,Frosinone,1.1,14.1,3.6,16.5,6.3,2.8,0.5,0.3333333333333333,12.166666666666666,3.3333333333333335,14.666666666666666,3.6666666666666665,2.6666666666666665,0.0
1187,I1,2015-10-25 00:00:00,Sampdoria,Verona,1.9,10.1,4.2,17.3,4.7,2.3,0.1,1.0,10.7,3.1,15.2,4.0,3.3,0.2
1188,I1,2015-10-25 00:00:00,Chievo,Napoli,1.0,12.6,4.2,16.8,4.9,2.2,0.0,1.8,17.3,5.7,14.2,5.8,1.8,0.2
1189,I1,2015-10-25 00:00:00,Lazio,Torino,2.2,13.8,6.1,16.6,6.6,2.4,0.3,1.2,13.1,4.6,16.7,4.9,2.6,0.1
1190,I1,2015-10-25 00:00:00,Juventus,Atalanta,1.7,16.9,5.7,14.3,7.3,1.7,0.0,1.1,9.5,3.3,16.3,3.8,2.5,0.4
1191,I1,2015-10-25 00:00:00,Fiorentina,Roma,2.1,20.1,6.5,13.0,7.6,1.5,0.0,1.4,12.0,4.9,14.2,6.5,3.2,0.1
1192,I1,2015-10-24 00:00:00,Palermo,Inter,1.8,14.4,4.9,14.8,6.4,2.3,0.1,1.5,14.7,5.4,13.5,5.6,3.0,0.2
1193,I1,2015-10-24 00:00:00,Empoli,Genoa,1.2,14.1,3.7,13.0,6.0,1.8,0.1,1.2,11.9,4.4,17.9,5.5,2.8,0.4
1194,I1,2015-10-24 00:00:00,Carpi,Bologna,0.5714285714285714,9.714285714285714,3.142857142857143,15.0,3.142857142857143,2.142857142857143,0.14285714285714285,1.0,9.1,3.3,12.5,3.4,2.1,0.1
1195,I1,2015-10-18 00:00:00,Inter,Juventus,1.5,16.2,4.8,15.2,6.4,2.9,0.2,1.5,12.9,3.4,15.9,3.8,2.9,0.3
1196,I1,2015-10-18 00:00:00,Bologna,Palermo,0.9,13.4,4.2,15.7,5.3,2.6,0.1,0.8,11.2,2.9,15.3,3.7,2.7,0.1
1197,I1,2015-10-18 00:00:00,Atalanta,Carpi,1.6,16.4,5.0,16.4,6.5,2.3,0.3,1.0,13.2,4.4,16.4,6.2,3.0,0.0
1198,I1,2015-10-18 00:00:00,Frosinone,Sampdoria,1.4,14.0,3.8,16.6,6.0,2.4,0.0,1.2,10.8,3.6,13.1,4.6,2.7,0.0
1199,I1,2015-10-18 00:00:00,Sassuolo,Lazio,1.6,12.3,4.8,14.2,4.9,2.8,0.1,1.3,12.2,3.8,16.3,5.8,2.6,0.4
1200,I1,2015-10-18 00:00:00,Verona,Udinese,1.3,12.8,4.1,14.5,6.3,2.1,0.1,0.9,9.4,2.8,14.8,4.4,2.8,0.0
1201,I1,2015-10-18 00:00:00,Genoa,Chievo,1.7,15.0,4.5,16.8,7.4,2.7,0.2,1.1,12.4,2.7,15.7,4.8,2.4,0.2
1202,I1,2015-10-18 00:00:00,Napoli,Fiorentina,2.6,17.3,6.6,12.8,5.0,1.5,0.2,1.7,11.7,4.3,13.6,4.9,2.8,0.3
1203,I1,2015-10-17 00:00:00,Torino,Milan,1.7,16.0,6.0,14.0,5.5,2.1,0.2,1.1,11.5,3.1,18.3,4.6,2.6,0.5
1204,I1,2015-10-17 00:00:00,Roma,Empoli,1.9,14.6,5.7,15.0,6.8,2.5,0.1,1.2,14.7,5.6,12.7,3.4,2.2,0.1
1205,I1,2015-10-05 00:00:00,Chievo,Verona,1.1,13.3,4.6,16.5,5.2,2.2,0.0,0.9,9.8,3.0,15.0,3.3,3.2,0.2
1206,I1,2015-10-05 00:00:00,Empoli,Fiorentina,1.4,13.6,3.6,13.2,6.3,1.8,0.1,1.8,12.0,4.5,12.9,5.0,2.7,0.3
1207,I1,2015-10-05 00:00:00,Udinese,Sampdoria,1.1,13.1,3.2,16.4,5.9,2.6,0.5,1.3,10.2,3.7,12.9,4.5,2.6,0.0
1208,I1,2015-10-05 00:00:00,Lazio,Inter,2.0,15.1,6.5,16.9,7.4,2.4,0.3,1.4,14.0,4.9,14.1,5.3,3.5,0.1
1209,I1,2015-10-05 00:00:00,Palermo,Atalanta,1.9,14.8,5.2,15.2,6.7,2.4,0.1,1.3,10.6,4.0,16.5,3.8,2.7,0.3
1210,I1,2015-10-05 00:00:00,Cesena,Sassuolo,1.2,10.8,3.6,16.0,3.5,2.6,0.0,1.6,12.1,4.4,16.3,3.9,2.8,0.0
1211,I1,2015-10-05 00:00:00,Parma,Napoli,0.8,11.6,3.4,17.0,4.3,3.0,0.2,2.1,16.7,5.7,14.1,5.1,1.9,0.2
1212,I1,2015-10-01 00:00:00,Sassuolo,Udinese,1.5,11.5,4.6,15.2,5.0,3.0,0.2,0.9,8.7,2.6,14.9,4.1,2.8,0.0
1213,I1,2015-10-01 00:00:00,Torino,Milan,1.8,16.5,6.1,12.9,5.1,2.1,0.2,1.1,11.3,2.9,18.8,4.6,2.3,0.5
1214,I1,2015-09-28 00:00:00,Frosinone,Empoli,1.25,13.75,3.75,18.0,5.5,2.5,0.0,1.2,14.7,5.2,13.0,3.5,2.2,0.1
1215,I1,2015-09-28 00:00:00,Atalanta,Sampdoria,1.4,16.5,4.9,16.0,6.6,2.4,0.3,1.0,9.2,2.9,12.1,4.2,2.4,0.0
1216,I1,2015-09-27 00:00:00,Verona,Lazio,1.5,13.5,4.4,14.7,6.2,2.2,0.1,1.3,12.3,4.0,16.3,5.4,2.9,0.3
1217,I1,2015-09-27 00:00:00,Torino,Palermo,1.7,14.8,5.8,12.1,4.7,2.3,0.2,0.7,12.2,2.9,15.5,3.9,2.4,0.2
1218,I1,2015-09-27 00:00:00,Inter,Fiorentina,1.5,17.1,4.9,15.4,6.9,3.0,0.2,1.8,12.4,5.0,14.0,5.1,2.7,0.3
1219,I1,2015-09-27 00:00:00,Bologna,Udinese,1.0,13.0,4.0,16.1,5.4,2.8,0.1,0.9,8.9,2.4,14.2,4.0,3.0,0.0
1220,I1,2015-09-27 00:00:00,Genoa,Milan,1.9,14.9,4.5,18.0,7.1,2.7,0.1,1.0,11.2,3.1,18.3,4.9,2.2,0.4
1221,I1,2015-09-27 00:00:00,Sassuolo,Chievo,1.8,11.2,5.1,15.4,4.4,2.9,0.2,0.9,11.4,2.8,15.0,4.6,2.3,0.2
1222,I1,2015-09-26 00:00:00,Roma,Carpi,1.8,15.2,5.8,15.2,6.9,2.7,0.1,1.25,13.25,4.25,17.25,6.0,3.0,0.0
1223,I1,2015-09-26 00:00:00,Napoli,Juventus,2.5,18.0,6.9,13.4,5.4,1.6,0.2,1.7,12.9,3.4,16.3,3.2,2.6,0.3
1224,I1,2015-09-24 00:00:00,Empoli,Atalanta,1.4,13.2,3.8,13.5,6.8,1.7,0.1,1.1,10.1,3.6,17.0,3.6,3.0,0.2
1225,I1,2015-09-23 00:00:00,Palermo,Sassuolo,1.8,14.0,4.7,14.9,5.9,2.5,0.1,1.3,11.6,3.8,17.0,3.7,3.1,0.0
1226,I1,2015-09-23 00:00:00,Juventus,Frosinone,1.8,16.9,5.5,14.2,7.4,1.6,0.0,0.4,12.2,3.6,13.0,3.8,2.8,0.0
1227,I1,2015-09-23 00:00:00,Sampdoria,Roma,1.6,11.1,4.1,16.6,5.1,2.3,0.2,1.3,12.5,4.9,13.9,6.8,3.2,0.0
1228,I1,2015-09-23 00:00:00,Lazio,Genoa,1.9,15.0,6.2,17.3,7.2,2.6,0.1,1.3,11.5,4.2,17.2,5.2,2.8,0.4
1229,I1,2015-09-23 00:00:00,Chievo,Torino,1.0,13.2,5.0,17.2,4.6,2.2,0.0,1.4,13.5,5.0,17.3,4.8,2.8,0.2
1230,I1,2015-09-23 00:00:00,Fiorentina,Bologna,2.2,20.0,6.6,12.8,7.4,1.5,0.0,0.8,8.4,3.1,12.5,2.7,2.1,0.1
1231,I1,2015-09-23 00:00:00,Inter,Verona,1.5,18.4,5.3,15.4,7.2,2.8,0.1,0.8,9.4,3.0,14.7,3.5,2.7,0.2
1232,I1,2015-09-23 00:00:00,Carpi,Napoli,0.5,10.166666666666666,3.5,14.833333333333334,3.1666666666666665,2.1666666666666665,0.0,1.9,15.7,5.0,14.0,4.6,1.9,0.2
1233,I1,2015-09-22 00:00:00,Udinese,Milan,1.2,12.7,3.4,16.7,6.2,2.8,0.5,1.2,11.3,3.3,16.6,5.1,2.1,0.3
1234,I1,2015-09-20 00:00:00,Atalanta,Verona,1.3,15.6,4.6,14.7,6.7,2.5,0.4,1.0,9.9,3.5,16.9,3.8,2.7,0.2
1235,I1,2015-09-20 00:00:00,Bologna,Frosinone,0.9,14.1,4.8,16.5,5.8,2.6,0.1,0.25,13.0,4.25,13.75,3.5,2.75,0.0
1236,I1,2015-09-20 00:00:00,Napoli,Lazio,2.6,19.4,7.1,12.9,6.5,1.6,0.2,1.2,12.2,3.9,17.0,4.6,3.2,0.2
1237,I1,2015-09-20 00:00:00,Carpi,Fiorentina,0.6,10.0,4.0,15.2,3.0,2.0,0.0,1.5,12.1,4.7,14.2,5.1,2.6,0.3
1238,I1,2015-09-20 00:00:00,Chievo,Inter,0.9,13.3,4.8,17.6,5.2,2.0,0.0,1.4,14.5,5.1,14.8,5.7,3.4,0.1
1239,I1,2015-09-20 00:00:00,Roma,Sassuolo,1.3,15.4,5.2,14.6,7.3,2.6,0.1,1.3,11.3,3.5,16.9,3.6,2.7,0.0
1240,I1,2015-09-20 00:00:00,Torino,Sampdoria,1.6,15.5,6.2,12.5,4.6,2.4,0.0,1.1,9.8,3.0,11.8,4.0,2.2,0.0
1241,I1,2015-09-20 00:00:00,Genoa,Juventus,1.9,15.2,4.7,17.5,7.2,2.4,0.2,1.7,13.1,3.6,16.1,3.2,2.3,0.3
1242,I1,2015-09-19 00:00:00,Udinese,Empoli,1.0,12.8,3.7,15.8,5.8,2.6,0.4,1.3,15.0,5.0,12.9,3.3,2.0,0.0
1243,I1,2015-09-19 00:00:00,Milan,Palermo,1.7,12.6,4.6,14.0,6.8,2.3,0.2,0.7,12.0,3.2,15.4,4.0,2.2,0.3
1244,I1,2015-09-14 00:00:00,Sampdoria,Bologna,1.4,12.3,4.1,16.0,6.0,1.9,0.2,0.8,9.5,3.3,13.6,3.2,2.3,0.1
1245,I1,2015-09-13 00:00:00,Palermo,Carpi,1.8,13.8,4.5,13.8,6.2,2.8,0.0,1.3333333333333333,13.333333333333334,3.6666666666666665,18.333333333333332,6.0,3.6666666666666665,0.0
1246,I1,2015-09-13 00:00:00,Empoli,Napoli,1.5,14.0,4.1,14.4,6.9,1.7,0.2,1.9,15.1,5.3,13.4,4.8,2.1,0.2
1247,I1,2015-09-13 00:00:00,Verona,Torino,1.6,14.1,4.8,14.5,6.4,2.5,0.2,1.6,14.6,5.4,17.1,4.9,2.7,0.2
1248,I1,2015-09-13 00:00:00,Lazio,Udinese,1.9,16.7,6.9,16.9,7.2,2.6,0.1,0.8,9.1,2.7,14.6,4.1,3.0,0.0
1249,I1,2015-09-13 00:00:00,Inter,Milan,1.5,18.7,5.3,15.7,6.8,2.5,0.1,1.0,11.0,3.2,16.0,5.8,2.2,0.3
1250,I1,2015-09-13 00:00:00,Sassuolo,Atalanta,1.8,11.4,5.2,15.5,4.8,2.9,0.2,1.0,9.3,3.4,16.6,3.5,2.8,0.3
1251,I1,2015-09-05 00:00:00,Milan,Roma,1.6,12.2,4.0,14.5,6.8,2.3,0.2,1.6,11.4,4.9,14.0,5.2,3.2,0.0
1252,I1,2015-09-05 00:00:00,Juventus,Cagliari,1.9,14.9,5.5,13.7,6.9,1.6,0.0,1.0,12.1,4.0,14.7,4.3,2.7,0.4
1253,I1,2015-09-03 00:00:00,Lazio,Fiorentina,1.9,17.4,6.7,16.2,7.8,2.6,0.1,1.6,13.4,5.1,14.0,5.8,2.3,0.3
1254,I1,2015-09-03 00:00:00,Juventus,Sassuolo,1.9,14.9,5.5,13.3,6.6,1.6,0.0,1.1,11.1,3.2,16.9,3.5,2.6,0.0
1255,I1,2015-09-02 00:00:00,Lazio,Genoa,1.7,17.4,6.2,16.9,8.1,2.7,0.1,1.4,12.5,4.6,17.8,5.9,2.7,0.2
1256,I1,2015-08-30 00:00:00,Genoa,Verona,2.2,15.8,5.4,17.0,7.5,2.4,0.1,0.9,9.5,3.3,15.9,3.6,2.6,0.1
1257,I1,2015-08-30 00:00:00,Atalanta,Frosinone,1.3,15.6,4.7,14.4,6.4,2.4,0.4,0.3333333333333333,10.666666666666666,3.6666666666666665,12.666666666666666,3.0,2.0,0.0
1258,I1,2015-08-30 00:00:00,Carpi,Inter,0.75,9.75,4.25,13.75,2.75,1.75,0.0,1.7,14.9,5.5,14.8,5.8,3.5,0.1
1259,I1,2015-08-30 00:00:00,Chievo,Lazio,1.1,12.6,5.0,17.7,4.6,2.0,0.0,1.5,13.1,4.4,17.5,4.8,3.2,0.2
1260,I1,2015-08-30 00:00:00,Torino,Fiorentina,1.5,14.6,5.8,12.7,4.1,2.4,0.0,1.7,13.6,5.5,14.2,5.4,2.2,0.3
1261,I1,2015-08-30 00:00:00,Napoli,Sampdoria,2.3,18.9,6.4,13.7,6.5,1.8,0.3,1.3,10.6,3.2,12.7,4.1,2.3,0.0
1262,I1,2015-08-30 00:00:00,Roma,Juventus,1.2,15.3,4.8,14.9,6.9,2.7,0.2,1.5,13.1,3.4,15.4,3.9,2.0,0.3
1263,I1,2015-08-30 00:00:00,Udinese,Palermo,1.1,13.3,3.8,15.0,6.1,2.3,0.3,0.5,12.0,3.1,16.8,4.3,2.3,0.3
1264,I1,2015-08-29 00:00:00,Milan,Empoli,1.5,11.8,3.8,15.3,6.4,2.2,0.3,1.2,14.9,4.9,13.0,3.2,2.0,0.0
1265,I1,2015-08-29 00:00:00,Bologna,Sassuolo,0.9,14.1,5.1,16.1,5.9,2.4,0.1,1.2,12.2,3.4,16.4,4.0,2.4,0.1
1266,I1,2015-08-23 00:00:00,Inter,Atalanta,1.4,19.4,5.2,15.3,7.3,2.6,0.1,0.9,9.2,3.3,16.3,3.8,2.8,0.3
1267,I1,2015-08-23 00:00:00,Sampdoria,Carpi,1.3,12.6,4.3,16.3,6.7,2.0,0.2,1.0,15.5,4.5,18.5,7.5,4.0,0.0
1268,I1,2015-08-23 00:00:00,Empoli,Chievo,1.6,13.8,4.4,14.4,7.4,1.5,0.2,0.8,11.2,2.9,14.2,4.7,2.4,0.2
1269,I1,2015-08-23 00:00:00,Fiorentina,Milan,2.2,20.0,6.7,12.4,7.6,1.7,0.0,1.0,9.3,3.0,15.3,5.2,1.9,0.4
1270,I1,2015-08-23 00:00:00,Frosinone,Torino,1.0,15.0,3.6666666666666665,14.666666666666666,6.0,2.3333333333333335,0.0,1.5,14.9,5.2,17.0,5.1,2.6,0.2
1271,I1,2015-08-23 00:00:00,Palermo,Genoa,1.9,13.2,4.3,14.0,6.0,2.8,0.0,1.3,12.5,4.2,18.5,6.2,2.6,0.2
1272,I1,2015-08-23 00:00:00,Sassuolo,Napoli,1.6,11.0,4.5,14.6,5.0,2.8,0.1,1.8,14.2,5.2,13.8,5.0,1.9,0.2
1273,I1,2015-08-23 00:00:00,Juventus,Udinese,2.0,14.6,5.7,12.5,5.9,1.9,0.0,0.8,8.9,2.3,14.9,4.0,3.2,0.0
1274,I1,2015-08-22 00:00:00,Lazio,Bologna,2.0,18.5,6.7,16.1,8.2,2.7,0.0,0.8,9.7,3.2,13.9,2.7,2.3,0.0
1275,I1,2015-08-22 00:00:00,Verona,Roma,1.4,14.4,4.8,14.2,6.7,2.1,0.4,1.6,11.4,5.0,13.8,5.0,3.1,0.0
1276,I1,2015-08-11 00:00:00,Roma,Lazio,1.0,15.1,4.6,15.1,7.3,2.8,0.2,1.6,12.8,4.8,17.5,4.5,3.4,0.2
1277,I1,2015-08-11 00:00:00,Torino,Inter,1.7,15.4,6.1,12.4,4.1,2.3,0.0,1.5,14.5,5.1,14.6,5.5,3.3,0.1
1278,I1,2015-08-11 00:00:00,Napoli,Udinese,2.3,17.8,6.2,14.2,6.7,2.1,0.3,0.8,10.3,2.6,14.3,4.3,3.3,0.0
1279,I1,2015-08-11 00:00:00,Palermo,Chievo,1.8,12.9,4.1,15.5,6.2,3.3,0.0,0.5,10.8,2.7,13.7,4.3,2.6,0.2
1280,I1,2015-08-11 00:00:00,Frosinone,Genoa,1.0,16.0,4.0,17.0,7.5,2.5,0.0,1.3,12.4,4.2,19.3,6.4,2.8,0.2
1281,I1,2015-08-11 00:00:00,Sampdoria,Fiorentina,0.9,12.6,3.8,15.7,6.8,2.2,0.1,2.0,14.2,5.6,14.5,5.7,2.0,0.3
1282,I1,2015-08-11 00:00:00,Sassuolo,Carpi,1.4,10.4,4.3,14.9,4.5,2.8,0.1,0.0,7.0,2.0,21.0,7.0,5.0,0.0
1283,I1,2015-08-11 00:00:00,Empoli,Juventus,1.8,13.8,4.4,14.0,7.5,1.4,0.2,1.7,13.4,3.9,14.5,4.0,1.8,0.1
1284,I1,2015-08-04 00:00:00,Parma,Udinese,0.6,11.3,3.1,18.0,4.5,3.2,0.2,1.0,10.5,2.7,15.0,4.2,3.2,0.1
1285,I1,2015-08-03 00:00:00,Empoli,Genoa,1.8,14.3,4.4,14.0,7.7,1.4,0.2,1.2,13.1,4.3,18.9,6.7,2.6,0.1
1286,I1,2015-08-03 00:00:00,Chievo,Roma,0.8,13.2,4.7,18.5,4.8,2.3,0.0,1.6,10.9,4.9,13.5,5.1,3.3,0.0
1287,I1,2015-08-03 00:00:00,Napoli,Inter,2.4,18.1,6.4,13.8,6.3,1.9,0.3,1.5,15.3,5.3,15.3,6.1,3.6,0.2
1288,I1,2015-08-03 00:00:00,Cesena,Palermo,1.1,10.1,3.0,16.2,3.5,2.6,0.1,0.5,13.1,3.6,17.0,5.1,2.4,0.3
1289,I1,2015-08-03 00:00:00,Udinese,Torino,1.1,12.2,3.3,14.8,6.1,2.0,0.3,1.4,13.4,5.0,17.1,4.0,2.8,0.2
1290,I1,2015-08-03 00:00:00,Parma,Atalanta,0.6,10.7,2.8,19.1,5.0,3.4,0.2,1.0,9.9,3.6,16.6,4.2,2.9,0.2
1291,I1,2015-08-02 00:00:00,Sampdoria,Sassuolo,1.0,13.2,3.9,15.2,7.0,2.3,0.1,1.4,12.8,4.1,17.3,4.0,2.7,0.1
1292,I1,2015-08-02 00:00:00,Empoli,Cesena,1.7,15.5,4.7,13.7,7.8,1.3,0.2,1.0,10.4,3.1,17.8,3.4,2.7,0.1
1293,I1,2015-08-02 00:00:00,Napoli,Udinese,2.5,17.8,6.3,13.9,6.4,1.9,0.2,1.0,10.8,3.0,15.0,4.5,3.4,0.1
1294,I1,2015-08-02 00:00:00,Inter,Palermo,1.3,18.7,4.7,15.5,7.2,2.6,0.1,0.8,13.9,4.0,17.2,5.4,2.4,0.3
1295,I1,2015-08-02 00:00:00,Fiorentina,Atalanta,2.3,21.0,7.2,11.7,8.1,1.5,0.0,1.0,10.7,3.7,16.2,4.1,2.9,0.2
1296,I1,2015-08-02 00:00:00,Cagliari,Roma,1.5,13.9,5.0,14.3,5.2,2.8,0.1,1.7,11.3,5.2,13.6,4.7,3.3,0.0
1297,I1,2015-07-11 00:00:00,Milan,Atalanta,1.3,12.7,3.8,14.3,6.9,2.4,0.3,0.9,11.0,3.8,16.0,3.8,3.3,0.2
1298,I1,2015-07-11 00:00:00,Verona,Bologna,1.4,14.0,4.3,14.4,7.0,2.1,0.4,0.8,10.3,3.2,14.8,2.9,2.5,0.0
1299,I1,2015-07-03 00:00:00,Sampdoria,Cagliari,0.9,14.0,3.6,13.7,7.0,2.3,0.1,0.9,11.8,3.7,16.0,4.3,3.0,0.4
1300,I1,2015-07-03 00:00:00,Milan,Verona,1.6,13.6,4.4,14.7,6.6,2.2,0.3,0.9,9.4,3.4,16.3,3.8,2.7,0.1
1301,I1,2015-07-02 00:00:00,Verona,Torino,1.5,14.6,4.7,13.9,6.1,2.2,0.4,1.3,12.9,4.5,17.3,4.1,2.8,0.2
1302,I1,2015-07-02 00:00:00,Juventus,Milan,2.2,15.4,6.0,13.0,5.8,2.0,0.0,1.0,9.6,3.2,15.1,5.1,2.0,0.3
1303,I1,2015-06-12 00:00:00,Sampdoria,Sassuolo,0.8,13.7,3.7,13.8,7.4,2.4,0.1,1.3,11.5,3.9,16.5,3.6,2.4,0.1
1304,I1,2015-06-12 00:00:00,Fiorentina,Udinese,2.1,21.5,6.8,12.5,8.2,1.5,0.0,1.1,10.5,3.1,15.9,4.3,3.4,0.2
1305,I1,2015-06-12 00:00:00,Bologna,Napoli,0.9,14.7,5.0,15.6,5.3,2.2,0.1,1.8,13.6,5.4,13.2,5.1,2.0,0.2
1306,I1,2015-06-12 00:00:00,Frosinone,Chievo,0.0,14.0,3.0,18.0,9.0,3.0,0.0,0.6,10.5,2.8,13.8,3.9,2.5,0.2
1307,I1,2015-06-12 00:00:00,Carpi,Milan,0.6666666666666666,9.666666666666666,4.0,14.666666666666666,3.0,1.3333333333333333,0.0,1.0,8.7,3.1,15.4,4.6,2.2,0.4
1308,I1,2015-06-12 00:00:00,Atalanta,Palermo,1.3,14.5,4.2,14.5,6.8,2.5,0.4,0.9,14.2,4.4,16.7,5.4,2.1,0.3
1309,I1,2015-06-12 00:00:00,Verona,Empoli,1.4,14.1,4.3,13.9,5.9,2.4,0.4,1.2,13.8,4.7,12.4,3.0,2.0,0.1
1310,I1,2015-06-05 00:00:00,Torino,Empoli,1.9,14.8,5.7,13.6,3.9,2.2,0.0,1.1,14.2,4.5,13.3,3.3,1.9,0.1
1311,I1,2015-06-01 00:00:00,Milan,Sassuolo,1.6,12.9,4.3,14.8,6.0,2.4,0.3,1.1,11.3,3.6,15.5,3.4,2.4,0.3
1312,I1,2015-06-01 00:00:00,Udinese,Roma,0.8,12.1,3.2,14.7,6.3,1.9,0.3,1.6,11.4,4.9,14.1,4.4,3.3,0.0
1313,I1,2015-06-01 00:00:00,Chievo,Torino,0.9,13.9,5.2,18.3,4.8,2.1,0.0,1.3,12.4,4.4,17.4,3.8,3.0,0.2
1314,I1,2015-06-01 00:00:00,Empoli,Verona,1.5,15.8,4.5,13.6,8.4,1.3,0.2,0.9,8.6,3.3,16.4,3.6,2.7,0.1
1315,I1,2015-06-01 00:00:00,Genoa,Atalanta,2.0,14.7,4.9,16.3,7.2,2.5,0.1,0.9,10.3,3.6,15.5,3.6,3.2,0.2
1316,I1,2015-06-01 00:00:00,Juventus,Inter,2.3,15.2,6.0,12.1,5.7,1.8,0.0,1.5,15.8,5.6,15.7,6.8,3.4,0.2
1317,I1,2015-06-01 00:00:00,Cesena,Napoli,1.1,10.9,3.1,15.9,3.4,2.8,0.1,1.6,13.8,5.5,13.7,5.0,2.2,0.2
1318,I1,2015-06-01 00:00:00,Palermo,Cagliari,1.8,12.1,4.1,15.9,5.3,3.1,0.0,1.0,11.6,3.5,16.6,4.3,3.1,0.3
1319,I1,2015-06-01 00:00:00,Parma,Fiorentina,0.7,9.9,2.8,18.2,5.1,3.5,0.1,1.8,13.8,5.1,14.5,5.4,1.8,0.3
1320,I1,2015-05-31 00:00:00,Cagliari,Udinese,1.5,13.8,4.6,14.9,5.5,3.0,0.1,1.1,10.3,3.1,15.5,4.2,3.1,0.3
1321,I1,2015-05-31 00:00:00,Sassuolo,Genoa,1.6,10.5,4.3,15.1,4.4,2.7,0.2,1.2,12.8,4.6,19.1,6.8,2.8,0.1
1322,I1,2015-05-31 00:00:00,Fiorentina,Chievo,1.9,21.9,6.6,12.8,8.1,1.5,0.0,0.5,10.9,3.0,12.8,3.8,2.2,0.1
1323,I1,2015-05-31 00:00:00,Roma,Palermo,1.1,15.9,5.1,13.5,7.5,2.5,0.2,0.9,13.1,4.1,15.7,4.7,1.9,0.3
1324,I1,2015-05-31 00:00:00,Napoli,Lazio,2.8,19.4,7.5,13.9,7.7,1.8,0.2,1.8,12.6,4.8,17.7,3.9,3.4,0.2
1325,I1,2015-05-31 00:00:00,Inter,Empoli,1.0,18.2,4.7,15.1,6.9,2.7,0.1,1.1,13.1,4.3,13.6,3.0,2.2,0.1
1326,I1,2015-05-31 00:00:00,Torino,Cesena,1.9,13.5,5.7,13.1,4.1,1.9,0.0,1.1,10.0,3.1,17.3,3.7,2.4,0.1
1327,I1,2015-05-31 00:00:00,Sampdoria,Parma,0.9,14.9,4.0,13.3,7.6,2.5,0.1,0.7,12.2,3.1,16.3,3.4,2.3,0.1
1328,I1,2015-05-30 00:00:00,Atalanta,Milan,1.3,14.6,4.3,15.0,6.8,2.9,0.3,1.3,7.6,2.7,14.3,3.7,2.2,0.4
1329,I1,2015-05-30 00:00:00,Verona,Juventus,1.4,13.4,4.1,14.2,5.1,2.4,0.4,1.8,13.8,4.4,13.5,4.1,1.6,0.1
1330,I1,2015-05-25 00:00:00,Lazio,Roma,1.8,18.5,6.1,15.3,7.7,2.8,0.0,1.6,12.0,4.8,13.9,4.6,3.1,0.0
1331,I1,2015-05-24 00:00:00,Udinese,Sassuolo,0.9,12.6,3.6,14.8,5.9,2.0,0.3,1.0,11.9,4.0,15.1,3.7,2.4,0.3
1332,I1,2015-05-24 00:00:00,Milan,Torino,1.7,13.4,4.5,13.7,5.8,2.1,0.4,1.3,12.6,4.4,17.4,4.0,3.0,0.3
1333,I1,2015-05-24 00:00:00,Palermo,Fiorentina,1.3,12.2,3.7,15.7,5.5,3.1,0.0,2.2,13.8,5.1,15.2,5.8,1.9,0.1
1334,I1,2015-05-24 00:00:00,Chievo,Atalanta,1.0,13.7,4.9,17.7,4.1,2.0,0.0,0.7,10.2,3.1,15.4,3.7,3.0,0.2
1335,I1,2015-05-24 00:00:00,Cesena,Cagliari,1.1,10.7,3.1,17.3,3.6,2.8,0.1,1.3,11.6,4.1,15.8,4.6,3.0,0.2
1336,I1,2015-05-24 00:00:00,Empoli,Sampdoria,1.5,16.0,4.4,13.3,8.4,1.5,0.1,1.2,10.9,2.9,13.9,4.7,2.3,0.0
1337,I1,2015-05-24 00:00:00,Parma,Verona,1.0,10.4,2.9,18.6,5.3,3.2,0.2,1.0,8.7,3.2,15.6,3.9,2.6,0.0
