,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,ANO_MES,SEASON,HPoints,APoints,HScoredGSum,HConseivedGSum,AScoredGSum,AConseivedGSum
977,I1,2016-04-19,Napoli,Bologna,6.0,0.0,H,20.0,5.0,14.0,0.0,8.0,13.0,8.0,3.0,1.0,2.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,23.0,9.0,6.0,8.0
978,I1,2016-04-17,Atalanta,Roma,3.0,3.0,D,12.0,17.0,4.0,7.0,13.0,8.0,7.0,6.0,4.0,4.0,0.0,0.0,2016/4,2015/2016,1.0,1.0,13.0,12.0,19.0,7.0
979,I1,2016-04-17,Juventus,Palermo,4.0,0.0,H,16.0,10.0,6.0,4.0,14.0,18.0,9.0,5.0,2.0,3.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,16.0,3.0,8.0,20.0
980,I1,2016-04-17,Fiorentina,Sassuolo,3.0,1.0,H,13.0,9.0,4.0,1.0,16.0,14.0,7.0,6.0,1.0,3.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,16.0,8.0,15.0,17.0
981,I1,2016-04-17,Lazio,Empoli,2.0,0.0,H,19.0,6.0,7.0,1.0,10.0,9.0,5.0,2.0,3.0,2.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,15.0,13.0,10.0,23.0
982,I1,2016-04-17,Sampdoria,Milan,0.0,1.0,A,10.0,14.0,3.0,3.0,16.0,14.0,5.0,7.0,3.0,2.0,0.0,0.0,2016/4,2015/2016,0.0,3.0,13.0,9.0,12.0,11.0
983,I1,2016-04-17,Udinese,Chievo,0.0,0.0,D,15.0,5.0,3.0,2.0,17.0,19.0,4.0,2.0,2.0,4.0,1.0,1.0,2016/4,2015/2016,1.0,1.0,8.0,18.0,10.0,12.0
984,I1,2016-04-17,Verona,Frosinone,1.0,2.0,A,14.0,13.0,4.0,2.0,23.0,22.0,4.0,5.0,3.0,3.0,0.0,0.0,2016/4,2015/2016,0.0,3.0,12.0,15.0,10.0,28.0
985,I1,2016-04-16,Inter,Napoli,2.0,0.0,H,11.0,10.0,4.0,2.0,17.0,11.0,6.0,6.0,4.0,3.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,16.0,11.0,15.0,9.0
986,I1,2016-04-16,Carpi,Genoa,4.0,1.0,H,15.0,16.0,10.0,3.0,16.0,22.0,3.0,7.0,4.0,1.0,0.0,1.0,2016/4,2015/2016,3.0,0.0,11.0,15.0,8.0,17.0
987,I1,2016-04-16,Bologna,Torino,0.0,1.0,A,8.0,6.0,1.0,3.0,14.0,16.0,4.0,3.0,4.0,1.0,0.0,0.0,2016/4,2015/2016,0.0,3.0,10.0,15.0,12.0,18.0
988,I1,2016-04-12,Sampdoria,Torino,2.0,0.0,H,13.0,14.0,2.0,3.0,10.0,20.0,5.0,2.0,1.0,4.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,15.0,10.0,13.0,18.0
989,I1,2016-04-12,Pescara,Cagliari,1.0,1.0,D,19.0,6.0,2.0,2.0,20.0,18.0,8.0,2.0,2.0,2.0,0.0,1.0,2016/4,2015/2016,1.0,1.0,5.0,27.0,9.0,18.0
990,I1,2016-04-12,Milan,Crotone,2.0,1.0,H,12.0,9.0,4.0,5.0,22.0,19.0,7.0,4.0,4.0,4.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,22.0,11.0,1.0,2.0
991,I1,2016-04-12,Lazio,Roma,0.0,2.0,A,11.0,7.0,2.0,4.0,21.0,14.0,6.0,3.0,4.0,3.0,1.0,0.0,2016/4,2015/2016,0.0,3.0,18.0,11.0,19.0,9.0
992,I1,2016-04-12,Fiorentina,Palermo,2.0,1.0,H,19.0,7.0,7.0,2.0,16.0,22.0,7.0,6.0,2.0,2.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,18.0,10.0,10.0,22.0
993,I1,2016-04-12,Sassuolo,Empoli,3.0,0.0,H,12.0,14.0,6.0,3.0,20.0,10.0,2.0,7.0,4.0,6.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,11.0,11.0,11.0,23.0
994,I1,2016-04-04,Bologna,Verona,0.0,1.0,A,9.0,4.0,1.0,1.0,17.0,14.0,10.0,7.0,3.0,1.0,0.0,0.0,2016/4,2015/2016,0.0,3.0,11.0,14.0,8.0,16.0
995,I1,2016-04-03,Roma,Fiorentina,4.0,1.0,H,14.0,11.0,7.0,1.0,19.0,18.0,5.0,4.0,3.0,3.0,0.0,0.0,2016/4,2015/2016,3.0,0.0,22.0,10.0,9.0,15.0
996,I1,2016-03-20,Atalanta,Bologna,2.0,0.0,H,14.0,9.0,7.0,2.0,15.0,16.0,6.0,9.0,1.0,2.0,0.0,2.0,2016/3,2015/2016,3.0,0.0,13.0,13.0,6.0,8.0
997,I1,2016-03-20,Verona,Carpi,1.0,2.0,A,8.0,11.0,3.0,5.0,22.0,15.0,9.0,6.0,1.0,3.0,1.0,0.0,2016/3,2015/2016,0.0,3.0,12.0,15.0,8.0,21.0
998,I1,2016-03-20,Frosinone,Fiorentina,0.0,0.0,D,12.0,22.0,4.0,6.0,22.0,10.0,4.0,4.0,3.0,4.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,13.0,11.0,12.0,17.0
999,I1,2016-03-20,Milan,Lazio,1.0,1.0,D,20.0,9.0,4.0,2.0,9.0,24.0,12.0,5.0,1.0,1.0,0.0,1.0,2016/3,2015/2016,1.0,1.0,22.0,10.0,13.0,11.0
1000,I1,2016-03-20,Napoli,Genoa,3.0,1.0,H,22.0,9.0,11.0,2.0,8.0,11.0,11.0,1.0,3.0,2.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,22.0,8.0,7.0,16.0
1001,I1,2016-03-20,Sampdoria,Chievo,0.0,1.0,A,16.0,12.0,7.0,6.0,19.0,18.0,5.0,7.0,4.0,3.0,0.0,0.0,2016/3,2015/2016,0.0,3.0,17.0,10.0,10.0,13.0
1002,I1,2016-03-20,Sassuolo,Udinese,1.0,1.0,D,13.0,8.0,1.0,3.0,12.0,23.0,3.0,3.0,2.0,4.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,11.0,11.0,12.0,17.0
1003,I1,2016-03-20,Torino,Juventus,1.0,4.0,A,10.0,14.0,6.0,7.0,26.0,19.0,2.0,3.0,4.0,3.0,0.0,1.0,2016/3,2015/2016,0.0,3.0,14.0,10.0,20.0,5.0
1004,I1,2016-03-19,Roma,Inter,1.0,1.0,D,16.0,6.0,6.0,2.0,15.0,14.0,8.0,2.0,2.0,2.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,26.0,10.0,11.0,17.0
1005,I1,2016-03-19,Empoli,Palermo,0.0,0.0,D,11.0,13.0,3.0,2.0,15.0,18.0,8.0,6.0,1.0,2.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,13.0,14.0,10.0,24.0
1006,I1,2016-03-13,Lazio,Atalanta,2.0,0.0,H,5.0,11.0,2.0,1.0,13.0,23.0,4.0,8.0,2.0,4.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,17.0,13.0,9.0,13.0
1007,I1,2016-03-13,Genoa,Torino,3.0,2.0,H,13.0,9.0,6.0,5.0,10.0,20.0,9.0,3.0,1.0,5.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,22.0,9.0,11.0,18.0
1008,I1,2016-03-13,Fiorentina,Verona,1.0,1.0,D,10.0,12.0,4.0,4.0,12.0,15.0,9.0,3.0,2.0,1.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,18.0,11.0,8.0,16.0
1009,I1,2016-03-13,Chievo,Milan,0.0,0.0,D,20.0,10.0,5.0,1.0,18.0,15.0,7.0,3.0,4.0,3.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,12.0,13.0,15.0,13.0
1010,I1,2016-03-13,Carpi,Frosinone,2.0,1.0,H,12.0,13.0,3.0,4.0,18.0,12.0,3.0,5.0,3.0,3.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,10.0,16.0,10.0,27.0
1011,I1,2016-03-13,Udinese,Roma,1.0,2.0,A,10.0,15.0,3.0,7.0,16.0,16.0,3.0,6.0,2.0,3.0,0.0,0.0,2016/3,2015/2016,0.0,3.0,8.0,16.0,17.0,9.0
1012,I1,2016-03-13,Palermo,Napoli,0.0,1.0,A,5.0,18.0,1.0,7.0,12.0,9.0,4.0,9.0,2.0,2.0,0.0,0.0,2016/3,2015/2016,0.0,3.0,14.0,15.0,16.0,11.0
1013,I1,2016-03-12,Juventus,Atalanta,3.0,1.0,H,12.0,7.0,7.0,2.0,25.0,18.0,6.0,4.0,3.0,2.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,15.0,3.0,9.0,10.0
1014,I1,2016-03-04,Lazio,Roma,1.0,4.0,A,18.0,17.0,3.0,6.0,14.0,9.0,10.0,5.0,4.0,2.0,1.0,0.0,2016/3,2015/2016,0.0,3.0,18.0,9.0,15.0,9.0
1015,I1,2016-03-04,Udinese,Napoli,3.0,1.0,H,11.0,11.0,6.0,2.0,22.0,16.0,2.0,6.0,4.0,4.0,0.0,1.0,2016/3,2015/2016,3.0,0.0,6.0,19.0,15.0,8.0
1016,I1,2016-03-04,Genoa,Frosinone,4.0,0.0,H,21.0,9.0,9.0,2.0,18.0,13.0,11.0,4.0,1.0,4.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,21.0,11.0,10.0,24.0
1017,I1,2016-03-04,Atalanta,Milan,2.0,1.0,H,10.0,12.0,4.0,3.0,22.0,13.0,8.0,7.0,1.0,3.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,14.0,12.0,14.0,12.0
1018,I1,2016-03-04,Chievo,Palermo,3.0,1.0,H,9.0,14.0,4.0,4.0,22.0,16.0,0.0,2.0,2.0,3.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,9.0,13.0,10.0,21.0
1019,I1,2016-03-04,Inter,Torino,1.0,2.0,A,10.0,12.0,2.0,3.0,13.0,13.0,9.0,2.0,1.0,5.0,2.0,0.0,2016/3,2015/2016,0.0,3.0,16.0,9.0,9.0,18.0
1020,I1,2016-03-04,Fiorentina,Sampdoria,1.0,1.0,D,20.0,8.0,8.0,4.0,9.0,19.0,10.0,3.0,1.0,2.0,0.0,1.0,2016/3,2015/2016,1.0,1.0,19.0,10.0,11.0,20.0
1021,I1,2016-03-02,Verona,Atalanta,2.0,1.0,H,13.0,18.0,5.0,4.0,21.0,18.0,7.0,5.0,2.0,3.0,0.0,1.0,2016/3,2015/2016,3.0,0.0,12.0,16.0,10.0,10.0
1022,I1,2016-03-02,Sampdoria,Torino,2.0,2.0,D,9.0,14.0,4.0,6.0,12.0,21.0,2.0,6.0,3.0,3.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,17.0,8.0,9.0,18.0
1023,I1,2016-03-02,Palermo,Milan,0.0,2.0,A,12.0,16.0,2.0,8.0,16.0,15.0,6.0,6.0,3.0,0.0,0.0,0.0,2016/3,2015/2016,0.0,3.0,16.0,15.0,12.0,14.0
1024,I1,2016-03-02,Lazio,Napoli,0.0,2.0,A,8.0,10.0,0.0,5.0,17.0,13.0,4.0,3.0,4.0,2.0,0.0,0.0,2016/3,2015/2016,0.0,3.0,20.0,7.0,15.0,10.0
1025,I1,2016-03-02,Juventus,Genoa,1.0,0.0,H,11.0,7.0,2.0,2.0,14.0,30.0,3.0,0.0,1.0,3.0,1.0,0.0,2016/3,2015/2016,3.0,0.0,16.0,3.0,7.0,17.0
1026,I1,2016-03-02,Inter,Chievo,1.0,0.0,H,24.0,6.0,8.0,0.0,17.0,20.0,11.0,1.0,3.0,5.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,16.0,9.0,10.0,13.0
1027,I1,2016-03-02,Frosinone,Bologna,1.0,0.0,H,20.0,15.0,7.0,3.0,16.0,15.0,7.0,4.0,2.0,4.0,0.0,1.0,2016/3,2015/2016,3.0,0.0,14.0,13.0,7.0,9.0
1028,I1,2016-03-02,Fiorentina,Carpi,2.0,1.0,H,11.0,7.0,5.0,2.0,11.0,22.0,10.0,3.0,5.0,3.0,0.0,0.0,2016/3,2015/2016,3.0,0.0,19.0,9.0,9.0,24.0
1029,I1,2016-03-02,Empoli,Udinese,1.0,1.0,D,19.0,5.0,4.0,2.0,11.0,27.0,7.0,3.0,3.0,6.0,0.0,0.0,2016/3,2015/2016,1.0,1.0,12.0,14.0,12.0,16.0
1030,I1,2016-02-29,Fiorentina,Napoli,1.0,1.0,D,11.0,6.0,1.0,5.0,8.0,16.0,5.0,3.0,0.0,1.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,21.0,10.0,15.0,11.0
1031,I1,2016-02-29,Lazio,Sassuolo,0.0,2.0,A,15.0,8.0,3.0,6.0,15.0,20.0,6.0,3.0,1.0,2.0,0.0,0.0,2016/2,2015/2016,0.0,3.0,24.0,5.0,16.0,19.0
1032,I1,2016-02-28,Udinese,Verona,2.0,0.0,H,13.0,10.0,4.0,2.0,15.0,18.0,7.0,4.0,1.0,3.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,6.0,22.0,8.0,16.0
1033,I1,2016-02-28,Sampdoria,Frosinone,2.0,0.0,H,25.0,15.0,6.0,1.0,15.0,16.0,12.0,10.0,5.0,2.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,20.0,10.0,10.0,24.0
1034,I1,2016-02-28,Palermo,Bologna,0.0,0.0,D,7.0,17.0,4.0,5.0,15.0,12.0,7.0,4.0,3.0,1.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,17.0,15.0,9.0,9.0
1035,I1,2016-02-28,Chievo,Genoa,1.0,0.0,H,16.0,11.0,6.0,4.0,9.0,16.0,5.0,7.0,2.0,3.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,12.0,13.0,8.0,16.0
1036,I1,2016-02-28,Juventus,Inter,2.0,0.0,H,9.0,8.0,6.0,3.0,12.0,17.0,3.0,3.0,3.0,1.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,15.0,4.0,12.0,15.0
1037,I1,2016-02-28,Carpi,Atalanta,1.0,1.0,D,10.0,12.0,4.0,5.0,26.0,25.0,6.0,2.0,3.0,3.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,9.0,15.0,9.0,10.0
1038,I1,2016-02-27,Empoli,Roma,1.0,3.0,A,8.0,15.0,3.0,6.0,12.0,15.0,4.0,4.0,1.0,2.0,1.0,0.0,2016/2,2015/2016,0.0,3.0,13.0,13.0,13.0,10.0
1039,I1,2016-02-27,Milan,Torino,1.0,0.0,H,19.0,11.0,3.0,4.0,9.0,12.0,5.0,6.0,2.0,1.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,23.0,11.0,11.0,18.0
1040,I1,2016-02-22,Napoli,Milan,1.0,1.0,D,19.0,7.0,4.0,2.0,12.0,14.0,6.0,3.0,0.0,2.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,23.0,8.0,12.0,16.0
1041,I1,2016-02-21,Atalanta,Fiorentina,2.0,3.0,A,13.0,15.0,5.0,8.0,13.0,13.0,4.0,2.0,3.0,2.0,1.0,0.0,2016/2,2015/2016,0.0,3.0,14.0,10.0,13.0,16.0
1042,I1,2016-02-21,Frosinone,Lazio,0.0,0.0,D,8.0,18.0,1.0,2.0,13.0,12.0,6.0,6.0,2.0,0.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,14.0,15.0,13.0,16.0
1043,I1,2016-02-21,Genoa,Udinese,2.0,1.0,H,21.0,13.0,8.0,6.0,14.0,13.0,3.0,3.0,3.0,3.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,20.0,10.0,11.0,15.0
1044,I1,2016-02-21,Roma,Palermo,5.0,0.0,H,25.0,4.0,5.0,1.0,17.0,10.0,6.0,3.0,0.0,1.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,23.0,12.0,11.0,18.0
1045,I1,2016-02-21,Sassuolo,Empoli,3.0,2.0,H,13.0,10.0,7.0,4.0,17.0,13.0,8.0,5.0,1.0,1.0,1.0,1.0,2016/2,2015/2016,3.0,0.0,10.0,11.0,9.0,22.0
1046,I1,2016-02-21,Torino,Carpi,0.0,0.0,D,11.0,5.0,4.0,0.0,22.0,22.0,5.0,3.0,4.0,4.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,16.0,11.0,9.0,25.0
1047,I1,2016-02-20,Inter,Sampdoria,3.0,1.0,H,6.0,19.0,3.0,3.0,16.0,11.0,7.0,7.0,3.0,2.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,14.0,8.0,11.0,19.0
1048,I1,2016-02-20,Verona,Chievo,3.0,1.0,H,20.0,14.0,8.0,2.0,13.0,21.0,8.0,3.0,1.0,3.0,1.0,1.0,2016/2,2015/2016,3.0,0.0,10.0,16.0,11.0,13.0
1049,I1,2016-02-19,Bologna,Juventus,0.0,0.0,D,8.0,10.0,1.0,0.0,15.0,11.0,1.0,8.0,2.0,2.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,11.0,15.0,21.0,7.0
1050,I1,2016-02-14,Fiorentina,Inter,2.0,1.0,H,13.0,6.0,8.0,1.0,13.0,14.0,7.0,4.0,2.0,5.0,1.0,2.0,2016/2,2015/2016,3.0,0.0,22.0,9.0,12.0,14.0
1051,I1,2016-02-14,Udinese,Bologna,0.0,1.0,A,10.0,11.0,2.0,2.0,15.0,11.0,8.0,6.0,0.0,1.0,0.0,0.0,2016/2,2015/2016,0.0,3.0,7.0,23.0,9.0,12.0
1052,I1,2016-02-14,Sampdoria,Atalanta,0.0,0.0,D,10.0,9.0,2.0,2.0,10.0,15.0,7.0,6.0,2.0,4.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,20.0,12.0,9.0,10.0
1053,I1,2016-02-14,Palermo,Torino,1.0,3.0,A,18.0,20.0,5.0,8.0,12.0,22.0,9.0,3.0,1.0,2.0,0.0,0.0,2016/2,2015/2016,0.0,3.0,17.0,12.0,10.0,20.0
1054,I1,2016-02-14,Milan,Genoa,2.0,1.0,H,14.0,7.0,6.0,2.0,14.0,15.0,5.0,3.0,1.0,1.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,24.0,12.0,7.0,15.0
1055,I1,2016-02-13,Juventus,Napoli,1.0,0.0,H,13.0,7.0,4.0,1.0,10.0,13.0,4.0,3.0,2.0,2.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,15.0,5.0,17.0,13.0
1056,I1,2016-02-13,Chievo,Sassuolo,1.0,1.0,D,11.0,16.0,4.0,2.0,16.0,14.0,5.0,7.0,3.0,2.0,0.0,0.0,2016/2,2015/2016,1.0,1.0,11.0,12.0,16.0,18.0
1057,I1,2016-02-13,Empoli,Frosinone,1.0,2.0,A,29.0,10.0,6.0,2.0,11.0,25.0,16.0,1.0,2.0,6.0,0.0,0.0,2016/2,2015/2016,0.0,3.0,13.0,14.0,8.0,25.0
1058,I1,2016-02-12,Napoli,Inter,3.0,0.0,H,19.0,18.0,11.0,6.0,7.0,12.0,5.0,7.0,2.0,3.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,22.0,9.0,14.0,12.0
1059,I1,2016-02-10,Torino,Fiorentina,2.0,1.0,H,18.0,13.0,5.0,5.0,15.0,12.0,6.0,8.0,1.0,2.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,16.0,10.0,13.0,14.0
1060,I1,2016-02-10,Atalanta,Napoli,1.0,0.0,H,10.0,13.0,4.0,3.0,11.0,13.0,4.0,12.0,3.0,3.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,14.0,11.0,21.0,13.0
1061,I1,2016-02-10,Cagliari,Crotone,2.0,1.0,H,14.0,22.0,9.0,8.0,14.0,14.0,6.0,14.0,0.0,4.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,16.0,17.0,0.0,0.0
1062,I1,2016-02-10,Empoli,Juventus,0.0,3.0,A,6.0,26.0,3.0,11.0,21.0,20.0,5.0,7.0,2.0,1.0,0.0,0.0,2016/2,2015/2016,0.0,3.0,14.0,14.0,20.0,7.0
1063,I1,2016-02-10,Milan,Sassuolo,4.0,3.0,H,15.0,7.0,6.0,5.0,10.0,10.0,5.0,4.0,1.0,5.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,22.0,10.0,15.0,16.0
1064,I1,2016-02-10,Sampdoria,Palermo,1.0,1.0,D,23.0,4.0,7.0,2.0,9.0,18.0,7.0,1.0,2.0,5.0,0.0,1.0,2016/2,2015/2016,1.0,1.0,20.0,12.0,12.0,20.0
1065,I1,2016-02-10,Bologna,Genoa,0.0,1.0,A,6.0,13.0,3.0,4.0,8.0,22.0,7.0,3.0,1.0,3.0,2.0,1.0,2016/2,2015/2016,0.0,3.0,14.0,16.0,8.0,17.0
1066,I1,2016-02-10,Roma,Inter,2.0,1.0,H,19.0,17.0,8.0,5.0,9.0,17.0,3.0,10.0,1.0,2.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,23.0,12.0,14.0,10.0
1067,I1,2016-02-05,Genoa,Roma,2.0,3.0,A,14.0,20.0,5.0,8.0,9.0,9.0,6.0,9.0,3.0,3.0,0.0,0.0,2016/2,2015/2016,0.0,3.0,18.0,9.0,11.0,10.0
1068,I1,2016-02-05,Napoli,Atalanta,2.0,1.0,H,18.0,3.0,10.0,1.0,13.0,10.0,5.0,3.0,0.0,2.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,25.0,8.0,10.0,11.0
1069,I1,2016-02-04,Juventus,Empoli,1.0,0.0,H,19.0,9.0,9.0,3.0,20.0,14.0,7.0,4.0,2.0,2.0,0.0,0.0,2016/2,2015/2016,3.0,0.0,15.0,5.0,11.0,22.0
1070,I1,2016-02-04,Carpi,Sassuolo,1.0,3.0,A,11.0,9.0,1.0,7.0,10.0,19.0,7.0,5.0,3.0,3.0,0.0,0.0,2016/2,2015/2016,0.0,3.0,10.0,13.0,12.0,16.0
1071,I1,2016-02-02,Sassuolo,Roma,0.0,2.0,A,17.0,13.0,6.0,5.0,12.0,15.0,8.0,7.0,1.0,2.0,0.0,1.0,2016/2,2015/2016,0.0,3.0,12.0,10.0,10.0,11.0
1072,I1,2016-01-31,Udinese,Lazio,0.0,0.0,D,11.0,17.0,1.0,1.0,8.0,19.0,5.0,5.0,2.0,4.0,1.0,1.0,2016/1,2015/2016,1.0,1.0,7.0,24.0,13.0,20.0
1073,I1,2016-01-31,Bologna,Sampdoria,3.0,2.0,H,7.0,14.0,5.0,6.0,13.0,14.0,3.0,4.0,3.0,5.0,0.0,0.0,2016/1,2015/2016,3.0,0.0,14.0,14.0,9.0,18.0
1074,I1,2016-01-31,Chievo,Juventus,0.0,4.0,A,6.0,30.0,2.0,10.0,12.0,7.0,0.0,4.0,3.0,2.0,0.0,0.0,2016/1,2015/2016,0.0,3.0,11.0,8.0,17.0,9.0
1075,I1,2016-01-31,Genoa,Fiorentina,0.0,0.0,D,11.0,11.0,2.0,3.0,13.0,15.0,7.0,6.0,2.0,3.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,20.0,9.0,13.0,18.0
1076,I1,2016-01-31,Milan,Inter,3.0,0.0,H,14.0,12.0,5.0,3.0,18.0,16.0,5.0,6.0,3.0,1.0,0.0,0.0,2016/1,2015/2016,3.0,0.0,21.0,11.0,16.0,8.0
1077,I1,2016-01-31,Napoli,Empoli,5.0,1.0,H,20.0,7.0,6.0,2.0,11.0,15.0,4.0,3.0,3.0,3.0,0.0,0.0,2016/1,2015/2016,3.0,0.0,22.0,9.0,11.0,19.0
1078,I1,2016-01-31,Torino,Verona,0.0,0.0,D,16.0,10.0,6.0,3.0,13.0,18.0,5.0,2.0,0.0,4.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,19.0,11.0,10.0,18.0
1079,I1,2016-01-30,Atalanta,Sassuolo,1.0,1.0,D,6.0,9.0,5.0,1.0,24.0,17.0,3.0,5.0,2.0,4.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,15.0,10.0,12.0,15.0
1080,I1,2016-01-30,Roma,Frosinone,3.0,1.0,H,22.0,13.0,6.0,3.0,17.0,13.0,11.0,8.0,1.0,2.0,0.0,0.0,2016/1,2015/2016,3.0,0.0,22.0,11.0,8.0,26.0
1081,I1,2016-01-30,Carpi,Palermo,1.0,1.0,D,13.0,5.0,1.0,1.0,22.0,13.0,7.0,4.0,2.0,3.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,9.0,12.0,12.0,19.0
1082,I1,2016-01-24,Fiorentina,Torino,2.0,0.0,H,13.0,10.0,2.0,2.0,13.0,25.0,3.0,8.0,1.0,4.0,0.0,0.0,2016/1,2015/2016,3.0,0.0,23.0,9.0,13.0,19.0
1083,I1,2016-01-24,Verona,Genoa,1.0,1.0,D,17.0,10.0,9.0,2.0,19.0,20.0,3.0,3.0,2.0,2.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,9.0,17.0,8.0,17.0
1084,I1,2016-01-24,Sassuolo,Bologna,0.0,2.0,A,13.0,16.0,2.0,7.0,9.0,15.0,4.0,5.0,0.0,2.0,1.0,0.0,2016/1,2015/2016,0.0,3.0,13.0,8.0,9.0,13.0
1085,I1,2016-01-24,Sampdoria,Napoli,2.0,4.0,A,8.0,23.0,4.0,9.0,14.0,12.0,7.0,3.0,1.0,1.0,1.0,0.0,2016/1,2015/2016,0.0,3.0,20.0,8.0,18.0,14.0
1086,I1,2016-01-24,Palermo,Udinese,4.0,1.0,H,16.0,20.0,8.0,9.0,9.0,6.0,7.0,7.0,2.0,3.0,0.0,0.0,2016/1,2015/2016,3.0,0.0,18.0,11.0,10.0,12.0
1087,I1,2016-01-24,Lazio,Chievo,4.0,1.0,H,24.0,7.0,7.0,5.0,13.0,8.0,8.0,5.0,2.0,0.0,1.0,1.0,2016/1,2015/2016,3.0,0.0,20.0,5.0,11.0,10.0
1088,I1,2016-01-24,Juventus,Roma,1.0,0.0,H,15.0,6.0,7.0,1.0,9.0,16.0,1.0,2.0,2.0,4.0,0.0,0.0,2016/1,2015/2016,3.0,0.0,14.0,6.0,10.0,10.0
1089,I1,2016-01-24,Inter,Carpi,1.0,1.0,D,18.0,12.0,7.0,4.0,8.0,17.0,7.0,6.0,3.0,3.0,0.0,1.0,2016/1,2015/2016,1.0,1.0,16.0,7.0,8.0,24.0
1090,I1,2016-01-23,Frosinone,Atalanta,0.0,0.0,D,11.0,16.0,1.0,3.0,15.0,19.0,5.0,1.0,2.0,1.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,14.0,15.0,10.0,11.0
1091,I1,2016-01-23,Empoli,Milan,2.0,2.0,D,15.0,10.0,6.0,5.0,12.0,22.0,2.0,3.0,2.0,4.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,13.0,13.0,10.0,14.0
1092,I1,2016-01-20,Sassuolo,Torino,1.0,1.0,D,13.0,8.0,3.0,5.0,12.0,11.0,8.0,5.0,2.0,4.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,15.0,8.0,12.0,18.0
1093,I1,2016-01-17,Carpi,Sampdoria,2.0,1.0,H,9.0,12.0,5.0,4.0,23.0,15.0,2.0,4.0,1.0,1.0,1.0,0.0,2016/1,2015/2016,3.0,0.0,7.0,11.0,10.0,18.0
1094,I1,2016-01-17,Chievo,Empoli,1.0,1.0,D,15.0,14.0,5.0,5.0,18.0,13.0,3.0,6.0,3.0,3.0,0.0,0.0,2016/1,2015/2016,1.0,1.0,11.0,8.0,11.0,18.0
1095,I1,2016-01-17,Genoa,Palermo,4.0,0.0,H,18.0,11.0,10.0,3.0,14.0,20.0,1.0,2.0,2.0,2.0,0.0,1.0,2016/1,2015/2016,3.0,0.0,18.0,11.0,12.0,15.0
