,Data,Hora,Home,S,Away,Res,,
3927,,18:30,Internacional,-,Atlético Paranaense,2:2 (1:1),,
3928,,18:30,Ponte Preta,-,Criciúma EC,3:1 (2:0),,
3929,,18:30,Portuguesa (SP),-,São Paulo FC,2:1 (1:0),,
3930,14.08.2013,19:30,Criciúma EC,-,Clube Náutico,3:0 (3:0),,
3931,,19:30,Atlético Mineiro,-,EC Bahia,2:0 (1:0),,
3932,,19:30,Santos FC,-,Vasco da Gama,1:1 (0:0),,
3933,,21:00,EC Vitória BA,-,Ponte Preta,3:1 (0:1),,
3934,,21:00,Coritiba FC,-,Portuguesa (SP),1:1 (0:0),,
3935,,21:50,Fluminense RJ,-,Corinthians SP,0:0 (0:0),,
3936,,21:50,Grêmio Porto Alegre,-,Cruzeiro EC,3:1 (0:0),,
3937,,21:50,Goiás EC,-,Flamengo RJ,1:1 (1:0),,
3938,15.08.2013,19:30,São Paulo FC,-,Atlético Paranaense,1:1 (1:1),,
3939,,21:00,Botafogo RJ,-,Internacional,3:3 (1:2),,
3940,17.08.2013,18:30,Clube Náutico,-,Fluminense RJ,0:1 (0:0),,
3941,,18:30,Cruzeiro EC,-,EC Vitória BA,5:1 (1:0),,
3942,,21:00,Vasco da Gama,-,Grêmio Porto Alegre,2:3 (1:2),,
3943,18.08.2013,16:00,Flamengo RJ,-,São Paulo FC,0:0 (0:0),,
3944,,16:00,Corinthians SP,-,Coritiba FC,1:0 (0:0),,
3945,,16:00,Ponte Preta,-,Goiás EC,0:1 (0:1),,
3946,,16:00,Portuguesa (SP),-,Botafogo RJ,1:3 (0:0),,
3947,,18:30,EC Bahia,-,Santos FC,0:0 (0:0),,
3948,,18:30,Internacional,-,Atlético Mineiro,0:0 (0:0),,
3949,,18:30,Atlético Paranaense,-,Criciúma EC,2:1 (0:1),,
3950,24.08.2013,18:30,Flamengo RJ,-,Grêmio Porto Alegre,0:1 (0:1),,
3951,,18:30,Ponte Preta,-,Cruzeiro EC,0:2 (0:1),,
3952,,18:30,Santos FC,-,EC Vitória BA,2:0 (1:0),,
3953,,21:00,Criciúma EC,-,Coritiba FC,2:1 (2:0),,
3954,25.08.2013,16:00,Vasco da Gama,-,Corinthians SP,1:1 (0:1),,
3955,,16:00,São Paulo FC,-,Fluminense RJ,2:1 (2:0),,
3956,,16:00,EC Bahia,-,Clube Náutico,2:0 (0:0),,
3957,,16:00,Atlético Mineiro,-,Portuguesa (SP),2:1 (0:1),,
3958,,18:30,Internacional,-,Goiás EC,3:3 (1:1),,
3959,,18:30,Atlético Paranaense,-,Botafogo RJ,2:0 (0:0),,
3960,31.08.2013,18:30,Grêmio Porto Alegre,-,Ponte Preta,1:0 (0:0),,
3961,,18:30,Goiás EC,-,Atlético Mineiro,0:0 (0:0),,
3962,,18:30,Clube Náutico,-,Atlético Paranaense,1:4 (1:2),,
3963,,18:30,Portuguesa (SP),-,EC Bahia,4:2 (3:0),,
3964,,21:00,Fluminense RJ,-,Santos FC,0:2 (0:2),,
3965,01.09.2013,16:00,Botafogo RJ,-,São Paulo FC,0:0 (0:0),,
3966,,16:00,Corinthians SP,-,Flamengo RJ,4:0 (2:0),,
3967,,16:00,EC Vitória BA,-,Criciúma EC,0:1 (0:1),,
3968,,16:00,Coritiba FC,-,Internacional,0:0 (0:0),,
3969,,18:30,Cruzeiro EC,-,Vasco da Gama,5:3 (3:3),,
3970,03.09.2013,19:30,Goiás EC,-,Grêmio Porto Alegre,2:0 (1:0),,
3971,04.09.2013,19:30,Flamengo RJ,-,EC Vitória BA,2:1 (2:0),,
3972,,19:30,Atlético Paranaense,-,Santos FC,2:1 (2:0),,
3973,,21:00,Portuguesa (SP),-,Ponte Preta,2:1 (1:0),,
3974,,21:50,EC Bahia,-,Cruzeiro EC,1:3 (0:2),,
3975,,21:50,Internacional,-,Corinthians SP,1:0 (0:0),,
3976,,21:50,Atlético Mineiro,-,Fluminense RJ,2:2 (1:1),,
3977,05.09.2013,19:30,Botafogo RJ,-,Coritiba FC,3:1 (2:0),,
3978,,21:00,São Paulo FC,-,Criciúma EC,1:2 (0:2),,
3979,,21:00,Clube Náutico,-,Vasco da Gama,0:3 (0:0),,
3980,07.09.2013,18:30,Fluminense RJ,-,EC Bahia,1:0 (0:0),,
3981,,18:30,EC Vitória BA,-,Atlético Mineiro,1:1 (1:0),,
3982,,18:30,Ponte Preta,-,Internacional,1:3 (1:1),,
3983,,18:30,Santos FC,-,Goiás EC,1:0 (0:0),,
3984,,21:00,Grêmio Porto Alegre,-,Portuguesa (SP),3:2 (0:0),,
3985,08.09.2013,16:00,Corinthians SP,-,Clube Náutico,0:0 (0:0),,
3986,,16:00,Cruzeiro EC,-,Flamengo RJ,1:0 (0:0),,
3987,,16:00,Coritiba FC,-,São Paulo FC,2:0 (2:0),,
3988,,18:30,Vasco da Gama,-,Atlético Paranaense,0:0 (0:0),,
3989,,18:30,Criciúma EC,-,Botafogo RJ,1:2 (1:0),,
3990,11.09.2013,19:30,Atlético Paranaense,-,Fluminense RJ,1:1 (1:1),,
3991,,21:00,EC Bahia,-,Criciúma EC,2:2 (0:2),,
3992,,21:00,Goiás EC,-,Cruzeiro EC,1:2 (1:1),,
3993,,21:50,Portuguesa (SP),-,Vasco da Gama,2:0 (1:0),,
3994,,21:50,Botafogo RJ,-,Corinthians SP,1:0 (0:0),,
3995,,21:50,Clube Náutico,-,Grêmio Porto Alegre,0:2 (0:1),,
3996,12.09.2013,19:30,Internacional,-,EC Vitória BA,2:2 (2:1),,
3997,,21:00,São Paulo FC,-,Ponte Preta,1:0 (0:0),,
3998,,21:00,Atlético Mineiro,-,Coritiba FC,3:0 (3:0),,
3999,,21:00,Flamengo RJ,-,Santos FC,2:1 (1:0),,
4000,14.09.2013,18:30,Cruzeiro EC,-,Atlético Paranaense,1:0 (1:0),,
4001,,21:00,Fluminense RJ,-,Portuguesa (SP),2:1 (0:1),,
4002,15.09.2013,16:00,Ponte Preta,-,Flamengo RJ,1:1 (0:0),,
4003,,16:00,Vasco da Gama,-,São Paulo FC,0:2 (0:1),,
4004,,16:00,Coritiba FC,-,EC Bahia,2:2 (0:1),,
4005,,16:00,Criciúma EC,-,Internacional,0:1 (0:0),,
4006,,16:00,Corinthians SP,-,Goiás EC,1:2 (0:0),,
4007,,18:30,Santos FC,-,Botafogo RJ,1:2 (0:1),,
4008,,18:30,EC Vitória BA,-,Clube Náutico,2:1 (1:1),,
4009,,18:30,Grêmio Porto Alegre,-,Atlético Mineiro,0:1 (0:0),,
4010,18.09.2013,19:30,Vasco da Gama,-,EC Vitória BA,1:2 (1:0),,
4011,,19:30,Grêmio Porto Alegre,-,Santos FC,1:1 (0:0),,
4012,,21:00,Criciúma EC,-,Fluminense RJ,1:2 (1:1),,
4013,,21:00,Coritiba FC,-,Goiás EC,2:2 (1:1),,
4014,,21:50,Cruzeiro EC,-,Botafogo RJ,3:0 (1:0),,
4015,,21:50,Ponte Preta,-,Corinthians SP,2:0 (0:0),,
4016,,21:50,São Paulo FC,-,Atlético Mineiro,1:0 (1:0),,
4017,19.09.2013,19:30,Flamengo RJ,-,Atlético Paranaense,2:4 (2:1),,
4018,,21:00,EC Bahia,-,Internacional,2:0 (0:0),,
4019,,21:00,Portuguesa (SP),-,Clube Náutico,3:0 (3:0),,
4020,21.09.2013,18:30,Fluminense RJ,-,Coritiba FC,1:1 (0:1),,
4021,,21:00,EC Vitória BA,-,Grêmio Porto Alegre,0:0 (0:0),,
4022,22.09.2013,16:00,Clube Náutico,-,Flamengo RJ,0:0 (0:0),,
4023,,16:00,Goiás EC,-,São Paulo FC,1:0 (0:0),,
4024,,16:00,Botafogo RJ,-,EC Bahia,1:2 (1:0),,
4025,,16:00,Corinthians SP,-,Cruzeiro EC,0:0 (0:0),,
4026,,16:00,Internacional,-,Portuguesa (SP),0:1 (0:0),,
4027,,18:30,Atlético Mineiro,-,Vasco da Gama,2:1 (2:0),,
4028,,18:30,Atlético Paranaense,-,Ponte Preta,1:0 (1:0),,
4029,,18:30,Santos FC,-,Criciúma EC,2:1 (2:0),,
4030,28.09.2013,18:30,Goiás EC,-,Fluminense RJ,1:2 (1:0),,
4031,,18:30,Clube Náutico,-,Coritiba FC,3:0 (0:0),,
4032,,21:00,Botafogo RJ,-,Ponte Preta,0:1 (0:1),,
4033,29.09.2013,16:00,EC Bahia,-,Vasco da Gama,0:0 (0:0),,
4034,,16:00,Portuguesa (SP),-,Corinthians SP,4:0 (3:0),,
4035,,16:00,São Paulo FC,-,Grêmio Porto Alegre,0:1 (0:0),,
4036,,16:00,Flamengo RJ,-,Criciúma EC,4:1 (3:1),,
4037,,18:30,Atlético Paranaense,-,EC Vitória BA,3:5 (0:3),,
4038,,18:30,Internacional,-,Cruzeiro EC,1:2 (1:1),,
4039,,18:30,Atlético Mineiro,-,Santos FC,3:1 (2:1),,
4040,25.09.2013,19:30,Criciúma EC,-,Atlético Mineiro,1:1 (1:1),,
4041,01.10.2013,19:30,Ponte Preta,-,Clube Náutico,1:2 (1:0),,
4042,02.10.2013,19:30,Grêmio Porto Alegre,-,Atlético Paranaense,1:0 (1:0),,
4043,,19:30,Cruzeiro EC,-,Portuguesa (SP),4:0 (4:0),,
4044,,21:00,Fluminense RJ,-,Botafogo RJ,1:1 (1:1),,
4045,,21:00,EC Vitória BA,-,Goiás EC,2:1 (1:1),,
4046,,21:50,Coritiba FC,-,Flamengo RJ,0:2 (0:1),,
4047,,21:50,Santos FC,-,São Paulo FC,3:0 (1:0),,
4048,,21:50,Corinthians SP,-,EC Bahia,2:0 (2:0),,
4049,03.10.2013,21:00,Vasco da Gama,-,Internacional,3:1 (2:1),,
4050,05.10.2013,18:30,Botafogo RJ,-,Grêmio Porto Alegre,0:1 (0:1),,
4051,,21:00,São Paulo FC,-,EC Vitória BA,3:2 (1:1),,
4052,06.10.2013,16:00,Flamengo RJ,-,Vasco da Gama,1:1 (1:0),,
4053,,16:00,Internacional,-,Fluminense RJ,1:0 (0:0),,
4054,,16:00,Atlético Mineiro,-,Corinthians SP,0:0 (0:0),,
4055,,16:00,Clube Náutico,-,Cruzeiro EC,1:4 (1:1),,
4056,,16:00,Atlético Paranaense,-,Coritiba FC,2:1 (2:1),,
4057,,18:30,EC Bahia,-,Ponte Preta,1:1 (1:1),,
4058,,18:30,Goiás EC,-,Criciúma EC,1:1 (1:1),,
4059,,18:30,Portuguesa (SP),-,Santos FC,3:0 (1:0),,
4060,09.10.2013,19:30,Grêmio Porto Alegre,-,Criciúma EC,1:2 (0:1),,
4061,,19:30,Coritiba FC,-,Santos FC,1:0 (0:0),,
4062,,21:00,EC Bahia,-,EC Vitória BA,2:0 (2:0),,
4063,,21:00,Ponte Preta,-,Atlético Mineiro,2:0 (1:0),,
4064,,21:50,Clube Náutico,-,Botafogo RJ,1:3 (1:2),,
4065,,21:50,Vasco da Gama,-,Fluminense RJ,1:0 (1:0),,
4066,,21:50,Cruzeiro EC,-,São Paulo FC,0:2 (0:0),,
4067,,21:50,Corinthians SP,-,Atlético Paranaense,0:0 (0:0),,
4068,10.10.2013,19:30,Portuguesa (SP),-,Goiás EC,1:2 (0:1),,
4069,,21:00,Flamengo RJ,-,Internacional,2:1 (1:0),,
4070,12.10.2013,18:30,Fluminense RJ,-,Grêmio Porto Alegre,1:1 (0:1),,
4071,,18:30,EC Vitória BA,-,Coritiba FC,2:1 (1:1),,
4072,,21:00,Santos FC,-,Ponte Preta,2:1 (1:0),,
4073,13.10.2013,16:00,Criciúma EC,-,Vasco da Gama,3:2 (2:1),,
4074,,16:00,São Paulo FC,-,Corinthians SP,0:0 (0:0),,
4075,,16:00,Internacional,-,Clube Náutico,4:1 (2:1),,
4076,,16:00,Atlético Mineiro,-,Cruzeiro EC,1:0 (0:0),,
4077,,18:30,Botafogo RJ,-,Flamengo RJ,2:1 (1:1),,
4078,,18:30,Goiás EC,-,EC Bahia,3:1 (3:0),,
4079,,18:30,Atlético Paranaense,-,Portuguesa (SP),1:0 (1:0),,
4080,16.10.2013,19:30,Cruzeiro EC,-,Fluminense RJ,1:0 (1:0),,
4081,,19:30,Santos FC,-,Internacional,0:0 (0:0),,
4082,,21:00,São Paulo FC,-,Clube Náutico,3:0 (1:0),,
4083,,21:00,Ponte Preta,-,Coritiba FC,1:0 (1:0),,
4084,,21:00,Criciúma EC,-,Portuguesa (SP),1:3 (0:2),,
4085,,21:50,Grêmio Porto Alegre,-,Corinthians SP,1:0 (0:0),,
4086,,21:50,Flamengo RJ,-,EC Bahia,2:1 (0:0),,
4087,,21:50,Atlético Paranaense,-,Atlético Mineiro,1:0 (0:0),,
4088,17.10.2013,19:30,Vasco da Gama,-,Goiás EC,0:2 (0:1),,
4089,,21:00,EC Vitória BA,-,Botafogo RJ,1:0 (0:0),,
4090,19.10.2013,16:00,Fluminense RJ,-,Ponte Preta,1:1 (0:0),,
4091,,18:30,Clube Náutico,-,Santos FC,1:5 (0:4),,
4092,,21:00,Corinthians SP,-,Criciúma EC,1:0 (0:0),,
4093,20.10.2013,15:00,Atlético Mineiro,-,Flamengo RJ,1:0 (0:0),,
4094,,15:00,EC Bahia,-,São Paulo FC,0:1 (0:1),,
4095,,15:00,Internacional,-,Grêmio Porto Alegre,2:2 (1:1),,
4096,,15:00,Goiás EC,-,Atlético Paranaense,3:0 (2:0),,
4097,,17:30,Botafogo RJ,-,Vasco da Gama,2:2 (2:0),,
4098,,17:30,Portuguesa (SP),-,EC Vitória BA,1:1 (0:1),,
4099,,17:30,Coritiba FC,-,Cruzeiro EC,2:1 (1:0),,
4100,26.10.2013,17:30,Cruzeiro EC,-,Criciúma EC,5:3 (2:3),,
4101,,17:30,Botafogo RJ,-,Atlético Mineiro,1:0 (0:0),,
4102,27.10.2013,15:00,Ponte Preta,-,Vasco da Gama,2:1 (0:1),,
4103,,15:00,Portuguesa (SP),-,Flamengo RJ,0:0 (0:0),,
4104,,15:00,Internacional,-,São Paulo FC,2:3 (1:2),,
4105,,15:00,EC Bahia,-,Atlético Paranaense,1:1 (0:0),,
4106,,15:00,Corinthians SP,-,Santos FC,1:1 (1:0),,
4107,,17:30,Fluminense RJ,-,EC Vitória BA,2:3 (1:1),,
4108,,17:30,Coritiba FC,-,Grêmio Porto Alegre,4:0 (3:0),,
4109,,17:30,Clube Náutico,-,Goiás EC,0:2 (0:2),,
4110,02.11.2013,18:30,Vasco da Gama,-,Coritiba FC,2:1 (1:0),,
4111,,18:30,São Paulo FC,-,Portuguesa (SP),2:1 (1:1),,
4112,,20:00,Atlético Mineiro,-,Clube Náutico,5:0 (2:0),,
4113,03.11.2013,16:00,Goiás EC,-,Botafogo RJ,1:0 (0:0),,
4114,,16:00,EC Vitória BA,-,Corinthians SP,1:1 (0:0),,
4115,,16:00,Grêmio Porto Alegre,-,EC Bahia,0:0 (0:0),,
4116,,16:00,Santos FC,-,Cruzeiro EC,0:1 (0:0),,
4117,,18:30,Flamengo RJ,-,Fluminense RJ,1:0 (0:0),,
4118,,18:30,Atlético Paranaense,-,Internacional,1:0 (1:0),,
4119,,18:30,Criciúma EC,-,Ponte Preta,1:1 (1:0),,
4120,09.11.2013,18:30,EC Bahia,-,Atlético Mineiro,0:0 (0:0),,
4121,,18:30,Portuguesa (SP),-,Coritiba FC,0:0 (0:0),,
4122,,20:00,Flamengo RJ,-,Goiás EC,1:1 (0:0),,
4123,10.11.2013,16:00,Internacional,-,Botafogo RJ,2:1 (1:0),,
4124,,16:00,Atlético Paranaense,-,São Paulo FC,3:0 (2:0),,
4125,,16:00,Ponte Preta,-,EC Vitória BA,0:3 (0:3),,
4126,,16:00,Cruzeiro EC,-,Grêmio Porto Alegre,3:0 (1:0),,
4127,,18:30,Corinthians SP,-,Fluminense RJ,1:0 (0:0),,
4128,,18:30,Clube Náutico,-,Criciúma EC,0:1 (0:0),,
4129,,18:30,Vasco da Gama,-,Santos FC,2:2 (1:2),,
4130,13.11.2013,18:30,Grêmio Porto Alegre,-,Vasco da Gama,1:0 (0:0),,
4131,,18:30,Goiás EC,-,Ponte Preta,2:0 (2:0),,
4132,,20:00,Criciúma EC,-,Atlético Paranaense,2:1 (2:0),,
4133,,20:00,Botafogo RJ,-,Portuguesa (SP),0:0 (0:0),,
4134,,20:50,São Paulo FC,-,Flamengo RJ,2:0 (0:0),,
4135,,20:50,Coritiba FC,-,Corinthians SP,0:1 (0:0),,
4136,,20:50,EC Vitória BA,-,Cruzeiro EC,1:3 (0:1),,
4137,14.11.2013,18:30,Santos FC,-,EC Bahia,3:0 (1:0),,
4138,,20:00,Atlético Mineiro,-,Internacional,2:1 (1:0),,
4139,,20:00,Fluminense RJ,-,Clube Náutico,2:0 (1:0),,
4140,16.11.2013,18:30,Botafogo RJ,-,Atlético Paranaense,4:0 (2:0),,
4141,,20:00,Coritiba FC,-,Criciúma EC,1:2 (0:1),,
4142,17.11.2013,16:00,Corinthians SP,-,Vasco da Gama,0:0 (0:0),,
4143,,16:00,Fluminense RJ,-,São Paulo FC,2:1 (1:1),,
4144,,16:00,Cruzeiro EC,-,Ponte Preta,2:2 (0:1),,
4145,,16:00,EC Vitória BA,-,Santos FC,2:0 (1:0),,
4146,,18:30,Grêmio Porto Alegre,-,Flamengo RJ,2:1 (0:0),,
4147,,18:30,Clube Náutico,-,EC Bahia,0:1 (0:0),,
4148,,18:30,Goiás EC,-,Internacional,3:1 (1:1),,
4149,,18:30,Portuguesa (SP),-,Atlético Mineiro,2:0 (1:0),,
4150,23.11.2013,18:30,Criciúma EC,-,EC Vitória BA,1:1 (1:0),,
4151,,18:30,Vasco da Gama,-,Cruzeiro EC,2:1 (2:0),,
4152,,20:00,Atlético Mineiro,-,Goiás EC,4:1 (2:1),,
4153,24.11.2013,16:00,Santos FC,-,Fluminense RJ,1:0 (0:0),,
4154,,16:00,Flamengo RJ,-,Corinthians SP,1:0 (1:0),,
4155,,16:00,Ponte Preta,-,Grêmio Porto Alegre,1:1 (1:0),,
4156,,16:00,Atlético Paranaense,-,Clube Náutico,6:1 (2:0),,
4157,,18:30,São Paulo FC,-,Botafogo RJ,1:1 (1:1),,
4158,,18:30,Internacional,-,Coritiba FC,0:0 (0:0),,
4159,,18:30,EC Bahia,-,Portuguesa (SP),1:0 (1:0),,
4160,30.11.2013,18:30,Fluminense RJ,-,Atlético Mineiro,2:2 (1:1),,
4161,,20:00,Corinthians SP,-,Internacional,0:0 (0:0),,
4162,01.12.2013,16:00,Coritiba FC,-,Botafogo RJ,2:1 (1:0),,
4163,,16:00,EC Vitória BA,-,Flamengo RJ,4:2 (1:1),,
4164,,16:00,Criciúma EC,-,São Paulo FC,1:0 (1:0),,
4165,,16:00,Cruzeiro EC,-,EC Bahia,1:2 (0:1),,
4166,,16:00,Vasco da Gama,-,Clube Náutico,2:0 (1:0),,
4167,,16:00,Ponte Preta,-,Portuguesa (SP),0:2 (0:1),,
4168,,18:30,Grêmio Porto Alegre,-,Goiás EC,1:0 (1:0),,
4169,,18:30,Santos FC,-,Atlético Paranaense,2:1 (1:1),,
4170,07.12.2013,18:00,Flamengo RJ,-,Cruzeiro EC,1:1 (1:0),,
4171,,18:30,Clube Náutico,-,Corinthians SP,1:0 (0:0),,
4172,08.12.2013,16:00,Atlético Paranaense,-,Vasco da Gama,5:1 (2:1),,
4173,,16:00,EC Bahia,-,Fluminense RJ,1:2 (1:0),,
4174,,16:00,Atlético Mineiro,-,EC Vitória BA,2:2 (1:2),,
4175,,16:00,Portuguesa (SP),-,Grêmio Porto Alegre,0:0 (0:0),,
4176,,16:00,Internacional,-,Ponte Preta,0:0 (0:0),,
4177,,16:00,Botafogo RJ,-,Criciúma EC,3:0 (1:0),,
4178,,16:00,São Paulo FC,-,Coritiba FC,0:1 (0:1),,
4179,,16:00,Goiás EC,-,Santos FC,0:3 (0:2),,
4180,19.04.2014,18:30,Fluminense RJ,-,Figueirense,3:0 (2:0),,
4181,,18:30,Internacional,-,EC Vitória BA,1:0 (1:0),,
4182,,21:00,Chapecoense,-,Coritiba FC,0:0 (0:0),,
4183,20.04.2014,16:00,São Paulo FC,-,Botafogo RJ,3:0 (2:0),,
4184,,16:00,Atlético Paranaense,-,Grêmio Porto Alegre,1:0 (1:0),,
4185,,16:00,Atlético Mineiro,-,Corinthians SP,0:0 (0:0),,
4186,,16:00,EC Bahia,-,Cruzeiro EC,1:2 (0:0),,
4187,,18:30,Flamengo RJ,-,Goiás EC,0:0 (0:0),,
4188,,18:30,Santos FC,-,Sport Club Recife,1:1 (0:0),,
4189,,18:30,Criciúma EC,-,SE Palmeiras,1:2 (1:0),,
4190,26.04.2014,18:30,Coritiba FC,-,Santos FC,0:0 (0:0),,
4191,,21:00,SE Palmeiras,-,Fluminense RJ,0:1 (0:1),,
4192,27.04.2014,16:00,Botafogo RJ,-,Internacional,2:2 (0:2),,
4193,,16:00,Corinthians SP,-,Flamengo RJ,2:0 (1:0),,
4194,,16:00,Cruzeiro EC,-,São Paulo FC,1:1 (0:0),,
4195,,16:00,EC Vitória BA,-,Atlético Paranaense,2:2 (2:0),,
4196,,18:30,Sport Club Recife,-,Chapecoense,2:1 (2:1),,
4197,,18:30,Grêmio Porto Alegre,-,Atlético Mineiro,2:1 (2:0),,
4198,,18:30,Figueirense,-,EC Bahia,0:2 (0:1),,
4199,,18:30,Goiás EC,-,Criciúma EC,1:0 (0:0),,
4200,03.05.2014,18:30,São Paulo FC,-,Coritiba FC,2:2 (1:1),,
4201,,18:30,Santos FC,-,Grêmio Porto Alegre,0:0 (0:0),,
4202,,18:30,Atlético Paranaense,-,Cruzeiro EC,2:3 (2:1),,
4203,,21:00,Fluminense RJ,-,EC Vitória BA,1:2 (0:0),,
4204,04.05.2014,16:00,Flamengo RJ,-,SE Palmeiras,4:2 (1:2),,
4205,,16:00,EC Bahia,-,Botafogo RJ,1:0 (0:0),,
4206,,16:00,Internacional,-,Sport Club Recife,2:1 (2:0),,
4207,,16:00,Criciúma EC,-,Figueirense,1:0 (1:0),,
4208,,18:30,Atlético Mineiro,-,Goiás EC,0:1 (0:0),,
4209,,18:30,Chapecoense,-,Corinthians SP,0:1 (0:0),,
4210,10.05.2014,18:30,SE Palmeiras,-,Goiás EC,2:0 (2:0),,
4211,,18:30,Internacional,-,Atlético Paranaense,2:1 (0:0),,
4212,,21:00,Botafogo RJ,-,Criciúma EC,6:0 (1:0),,
4213,11.05.2014,16:00,Fluminense RJ,-,Flamengo RJ,2:0 (1:0),,
4214,,16:00,São Paulo FC,-,Corinthians SP,1:1 (0:0),,
4215,,16:00,Atlético Mineiro,-,Cruzeiro EC,2:1 (0:1),,
4216,,16:00,Chapecoense,-,Grêmio Porto Alegre,1:2 (0:1),,
4217,,18:30,Coritiba FC,-,Sport Club Recife,0:1 (0:0),,
4218,,18:30,EC Bahia,-,EC Vitória BA,1:1 (0:1),,
4219,,18:30,Figueirense,-,Santos FC,0:2 (0:1),,
4220,14.05.2014,22:00,Goiás EC,-,Botafogo RJ,2:0 (0:0),,
4221,17.05.2014,18:30,Cruzeiro EC,-,Coritiba FC,3:2 (2:1),,
4222,18.05.2014,16:00,Flamengo RJ,-,São Paulo FC,0:2 (0:1),,
4223,,16:00,Corinthians SP,-,Figueirense,0:1 (0:0),,
4224,,16:00,Atlético Paranaense,-,Chapecoense,1:1 (0:0),,
4225,,16:00,Grêmio Porto Alegre,-,Fluminense RJ,1:0 (1:0),,
4226,,18:30,Santos FC,-,Atlético Mineiro,1:2 (1:0),,
4227,,18:30,EC Vitória BA,-,SE Palmeiras,0:1 (0:0),,
4228,,18:30,Criciúma EC,-,Internacional,0:0 (0:0),,
4229,04.06.2014,21:00,Sport Club Recife,-,EC Bahia,1:0 (0:0),,
4230,21.05.2014,19:30,Flamengo RJ,-,EC Bahia,1:1 (1:0),,
4231,,19:30,Coritiba FC,-,Internacional,1:1 (0:1),,
4232,,21:00,Cruzeiro EC,-,Sport Club Recife,2:0 (0:0),,
4233,,21:00,Criciúma EC,-,Chapecoense,1:0 (1:0),,
4234,,22:00,Fluminense RJ,-,São Paulo FC,5:2 (1:2),,
4235,,22:00,Corinthians SP,-,Atlético Paranaense,1:1 (0:0),,
4236,,22:00,Grêmio Porto Alegre,-,Botafogo RJ,2:1 (1:1),,
4237,22.05.2014,19:30,SE Palmeiras,-,Figueirense,1:0 (1:0),,
4238,,19:30,Goiás EC,-,Santos FC,2:2 (1:2),,
4239,,21:00,EC Vitória BA,-,Atlético Mineiro,2:3 (0:2),,
4240,24.05.2014,18:30,EC Bahia,-,Fluminense RJ,0:1 (0:1),,
4241,,21:00,São Paulo FC,-,Grêmio Porto Alegre,1:0 (0:0),,
4242,25.05.2014,16:00,Sport Club Recife,-,Corinthians SP,1:4 (1:2),,
4243,,16:00,Santos FC,-,Flamengo RJ,0:0 (0:0),,
4244,,16:00,Atlético Paranaense,-,Coritiba FC,2:0 (0:0),,
4245,,16:00,Figueirense,-,Goiás EC,0:1 (0:1),,
4246,,18:30,Botafogo RJ,-,EC Vitória BA,1:1 (1:0),,
4247,,18:30,Atlético Mineiro,-,Criciúma EC,0:0 (0:0),,
4248,,18:30,Internacional,-,Cruzeiro EC,1:3 (1:1),,
4249,,18:30,Chapecoense,-,SE Palmeiras,2:0 (1:0),,
4250,28.05.2014,19:30,Sport Club Recife,-,Grêmio Porto Alegre,0:0 (0:0),,
4251,,19:30,SE Palmeiras,-,Botafogo RJ,0:2 (0:0),,
4252,,19:30,Criciúma EC,-,Coritiba FC,1:0 (0:0),,
4253,,21:00,Internacional,-,Chapecoense,2:0 (1:0),,
4254,,21:00,Goiás EC,-,EC Vitória BA,0:0 (0:0),,
4255,,22:00,Corinthians SP,-,Cruzeiro EC,1:0 (0:0),,
4256,,22:00,Atlético Paranaense,-,São Paulo FC,2:2 (1:0),,
4257,,22:00,Atlético Mineiro,-,Fluminense RJ,2:0 (0:0),,
4258,29.05.2014,19:30,Flamengo RJ,-,Figueirense,1:1 (1:1),,
4259,,21:00,EC Bahia,-,Santos FC,0:2 (0:0),,
4260,31.05.2014,18:30,São Paulo FC,-,Atlético Mineiro,2:1 (1:0),,
4261,,18:30,Coritiba FC,-,Goiás EC,3:0 (3:0),,
4262,,21:00,EC Vitória BA,-,Sport Club Recife,0:1 (0:0),,
4263,01.06.2014,16:00,Cruzeiro EC,-,Flamengo RJ,3:0 (3:0),,
4264,,16:00,Grêmio Porto Alegre,-,SE Palmeiras,0:0 (0:0),,
4265,,16:00,Chapecoense,-,EC Bahia,2:1 (0:0),,
4266,,18:30,Fluminense RJ,-,Internacional,1:1 (1:1),,
4267,,18:30,Santos FC,-,Criciúma EC,2:0 (2:0),,
4268,,18:30,Figueirense,-,Atlético Paranaense,1:3 (0:1),,
4269,11.10.2014,18:30,Botafogo RJ,-,Corinthians SP,1:0 (1:0),,
4270,16.07.2014,19:30,Sport Club Recife,-,Botafogo RJ,1:0 (1:0),,
4271,,19:30,Coritiba FC,-,Figueirense,0:2 (0:1),,
4272,,19:30,Grêmio Porto Alegre,-,Goiás EC,0:0 (0:0),,
4273,,22:00,Flamengo RJ,-,Atlético Paranaense,1:2 (1:1),,
4274,,22:00,EC Bahia,-,São Paulo FC,0:2 (0:2),,
4275,,22:00,Criciúma EC,-,Fluminense RJ,3:2 (1:0),,
4276,17.07.2014,19:30,Corinthians SP,-,Internacional,2:1 (2:0),,
4277,,19:30,Santos FC,-,SE Palmeiras,2:0 (1:0),,
4278,,21:00,Cruzeiro EC,-,EC Vitória BA,3:1 (0:0),,
4279,06.08.2014,21:00,Chapecoense,-,Atlético Mineiro,1:1 (1:0),,
4280,19.07.2014,18:30,São Paulo FC,-,Chapecoense,0:1 (0:0),,
4281,,18:30,Atlético Mineiro,-,EC Bahia,1:1 (0:1),,
