,Data,Hora,Home,S,Away,Res,,
2290,16.06.2017,19:15,Criciúma EC,-,Guarani FC,3:2 (2:1),,
2291,,20:30,Ceará SC,-,Luverdense,1:1 (1:0),,
2292,,20:30,Paraná Clube,-,Figueirense,1:0 (0:0),,
2293,,21:30,Goiás EC,-,ABC FC,1:2 (1:1),,
2294,17.06.2017,16:30,Santa Cruz FC,-,Internacional,0:0 (0:0),,
2295,,16:30,Boa EC,-,Clube Náutico,2:1 (2:1),,
2296,,16:30,Paysandu SC,-,Juventude RS,0:0 (0:0),,
2297,,16:30,CR Brasil,-,Londrina EC,0:3 (0:3),,
2298,,19:00,GE Brasil Pelotas,-,Vila Nova FC GO,3:0 (1:0),,
2299,,21:00,Oeste FC,-,América MG,0:0 (0:0),,
2300,20.06.2017,19:15,Clube Náutico,-,Goiás EC,2:3 (1:1),,
2301,,19:15,Juventude RS,-,GE Brasil Pelotas,1:2 (0:1),,
2302,,19:15,América MG,-,Santa Cruz FC,1:0 (0:0),,
2303,,20:30,ABC FC,-,CR Brasil,1:3 (0:1),,
2304,,20:30,Figueirense,-,Luverdense,2:3 (2:3),,
2305,,20:30,Londrina EC,-,Criciúma EC,0:1 (0:0),,
2306,,20:30,Paysandu SC,-,Boa EC,0:0 (0:0),,
2307,,21:30,Vila Nova FC GO,-,Ceará SC,1:1 (1:0),,
2308,,21:30,Guarani FC,-,Oeste FC,0:0 (0:0),,
2309,,21:30,Internacional,-,Paraná Clube,0:0 (0:0),,
